path,mask_path,class_name,label,md5,duplicate_of
COVID/images/COVID-925.png,COVID/masks/COVID-925.png,COVID,0,0be3db9fcc0ff7b4474b7b0417523165,COVID/images/COVID-381.png
COVID/images/COVID-541.png,COVID/masks/COVID-541.png,COVID,0,3c9408eb37999444e4117b379798c72d,COVID/images/COVID-383.png
COVID/images/COVID-535.png,COVID/masks/COVID-535.png,COVID,0,b52269acfca0b3f9bc1051fc494e7814,COVID/images/COVID-385.png
COVID/images/COVID-543.png,COVID/masks/COVID-543.png,COVID,0,86551971d1587c3287b6c8a8ea0c4a0d,COVID/images/COVID-389.png
COVID/images/COVID-641.png,COVID/masks/COVID-641.png,COVID,0,ba1c0827cc0bc7e18cb010c95b4c7526,COVID/images/COVID-392.png
COVID/images/COVID-644.png,COVID/masks/COVID-644.png,COVID,0,5f9ad4449839f6f4a5724bebe9ead884,COVID/images/COVID-395.png
COVID/images/COVID-469.png,COVID/masks/COVID-469.png,COVID,0,810bff2bf3fe8498b43ad5a65ce6f685,COVID/images/COVID-398.png
COVID/images/COVID-684.png,COVID/masks/COVID-684.png,COVID,0,5a875761f1820dafae57f6666d74bf9a,COVID/images/COVID-398.png
COVID/images/COVID-65.png,COVID/masks/COVID-65.png,COVID,0,a856bf71cf04e11ee7ccb379b3c88127,COVID/images/COVID-420.png
COVID/images/COVID-695.png,COVID/masks/COVID-695.png,COVID,0,422f1dde5cb4ac9741f52602a1c1f768,COVID/images/COVID-472.png
COVID/images/COVID-599.png,COVID/masks/COVID-599.png,COVID,0,9de74bd814e7dfa9e0f22bfac9989c2f,COVID/images/COVID-48.png
COVID/images/COVID-52.png,COVID/masks/COVID-52.png,COVID,0,09e6b680168ac3f83664c40b9f482e01,COVID/images/COVID-49.png
COVID/images/COVID-729.png,COVID/masks/COVID-729.png,COVID,0,b8dd989b5b1238f8600e12cbe5f19e49,COVID/images/COVID-53.png
COVID/images/COVID-898.png,COVID/masks/COVID-898.png,COVID,0,45a5dbd7059463ca94024280376e5453,COVID/images/COVID-533.png
COVID/images/COVID-804.png,COVID/masks/COVID-804.png,COVID,0,be775391c9ae9cac62142b4af9173cad,COVID/images/COVID-546.png
COVID/images/COVID-62.png,COVID/masks/COVID-62.png,COVID,0,0fcc7eb356a748321a8f845023ea4c5e,COVID/images/COVID-594.png
COVID/images/COVID-77.png,COVID/masks/COVID-77.png,COVID,0,fbbdcb23ad094119bdbbb3d3e06e487a,COVID/images/COVID-624.png
COVID/images/COVID-770.png,COVID/masks/COVID-770.png,COVID,0,a12a1d843fe2931db7847c4dcf142371,COVID/images/COVID-726.png
COVID/images/COVID-83.png,COVID/masks/COVID-83.png,COVID,0,85f231f5ee9d29b783b65cf428b372d4,COVID/images/COVID-758.png
COVID/images/COVID-80.png,COVID/masks/COVID-80.png,COVID,0,88e2bd322cf8b8da0ec65a4e84fd4584,COVID/images/COVID-768.png
COVID/images/COVID-995.png,COVID/masks/COVID-995.png,COVID,0,37427c4f0a1c28e7b3e7af7c28555f3d,COVID/images/COVID-896.png
Normal/images/Normal-5103.png,Normal/masks/Normal-5103.png,Normal,2,c18c62d21d11c43ac1757c6bd1c016ee,Normal/images/Normal-1708.png
Normal/images/Normal-818.png,Normal/masks/Normal-818.png,Normal,2,c234aeae02a22d5eb355107404c3cb2c,Normal/images/Normal-817.png
Viral Pneumonia/images/Viral Pneumonia-1053.png,Viral Pneumonia/masks/Viral Pneumonia-1053.png,Viral Pneumonia,3,194ebbd9ee6c2e86d7f013ff4a6fa47f,Viral Pneumonia/images/Viral Pneumonia-1052.png
Viral Pneumonia/images/Viral Pneumonia-118.png,Viral Pneumonia/masks/Viral Pneumonia-118.png,Viral Pneumonia,3,9f0e2dfc9366368554a0224f37509582,Viral Pneumonia/images/Viral Pneumonia-117.png
Viral Pneumonia/images/Viral Pneumonia-250.png,Viral Pneumonia/masks/Viral Pneumonia-250.png,Viral Pneumonia,3,17e7f4da4fd73a662221a495cf3e0fc7,Viral Pneumonia/images/Viral Pneumonia-249.png
Viral Pneumonia/images/Viral Pneumonia-295.png,Viral Pneumonia/masks/Viral Pneumonia-295.png,Viral Pneumonia,3,9755150b4475749a39abc4eb8116b484,Viral Pneumonia/images/Viral Pneumonia-294.png
Viral Pneumonia/images/Viral Pneumonia-596.png,Viral Pneumonia/masks/Viral Pneumonia-596.png,Viral Pneumonia,3,684757881667a721fb724d5dc1aa28ca,Viral Pneumonia/images/Viral Pneumonia-595.png
Viral Pneumonia/images/Viral Pneumonia-75.png,Viral Pneumonia/masks/Viral Pneumonia-75.png,Viral Pneumonia,3,96edb7785238187a25a26129bfc27ddc,Viral Pneumonia/images/Viral Pneumonia-74.png
Viral Pneumonia/images/Viral Pneumonia-954.png,Viral Pneumonia/masks/Viral Pneumonia-954.png,Viral Pneumonia,3,7c3ba7610c23fd61c3bf30cc0d0815f2,Viral Pneumonia/images/Viral Pneumonia-953.png
